,user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
13966,用户30124,2020/3/1 17:30,2020/4/22 16:18,3,0,91.67,0
13967,用户30116,2020/3/1 17:27,2020/6/6 14:39,7,0,"9,935.50",广东农工商职业技术学院
13968,用户30117,2020/3/1 17:27,2020/5/29 21:11,2,0,"3,614.65",广东农工商职业技术学院
13969,用户30118,2020/3/1 17:27,2020/3/8 21:32,1,0,103.43,广东农工商职业技术
13970,用户30119,2020/3/1 17:27,2020/4/23 13:55,2,0,930.5,广东农工商职业技术学院
13971,用户30120,2020/3/1 17:27,2020/6/16 14:08,3,0,"4,652.50",广东农工商职业学院
13972,用户30121,2020/3/1 17:27,2020/4/5 14:20,1,0,"1,952.03",广东农工商职业技术学院
13973,用户30122,2020/3/1 17:27,2020/4/12 14:34,1,0,"1,648.87",广东省农工商职业技术学院
13974,用户30123,2020/3/1 17:27,2020/3/2 14:01,1,0,100.77,广东农工商职业技术学院
13975,用户30115,2020/3/1 17:27,2020/3/4 19:00,1,0,509.18,广东农工商职业技术学院
13976,用户30108,2020/3/1 17:27,2020/3/9 12:27,1,0,607.68,广东农工商职业技术学院
13977,用户30109,2020/3/1 17:27,2020/3/7 23:48,1,0,308.23,广东农工商职业技术学院
13978,用户30110,2020/3/1 17:27,2020/4/3 9:20,1,0,"3,194.00",广东农工商职业技术学院
13979,用户30111,2020/3/1 17:27,2020/4/19 16:53,1,0,"2,731.07",广东农工商职业技术学院
13980,用户30112,2020/3/1 17:27,2020/4/22 15:07,1,0,666.4,广东农工商职业技术学院
13981,用户30113,2020/3/1 17:27,2020/4/28 22:21,2,0,299.57,广东农工商职业技术学院
13982,用户30114,2020/3/1 17:27,2020/3/29 18:38,1,0,"1,432.02",广东农工商职业技术学院
13983,用户30107,2020/3/1 17:27,2020/4/19 23:32,1,0,"1,240.73",广东农工商职业技术学院
13984,用户30100,2020/3/1 17:27,2020/4/29 16:45,1,0,"1,573.63",广东农工商职业技术学院
13985,用户30101,2020/3/1 17:27,2020/4/6 11:17,1,0,733.03,广东农工商职业技术学院
13986,用户30102,2020/3/1 17:27,2020/4/5 18:37,1,0,435.13,广东农工商职业技术学院
13987,用户30103,2020/3/1 17:27,2020/4/20 11:46,1,0,"4,976.00",广东农工商职业技术学院
13988,用户30104,2020/3/1 17:27,2020/4/20 9:46,1,0,"3,237.02",广东农工商职业技术学校
13989,用户30105,2020/3/1 17:27,2020/4/7 13:56,1,0,"1,114.80",广东农工商职业技术学院
13990,用户30106,2020/3/1 17:27,2020/5/31 10:06,6,0,"6,948.93",广东农工商职业技术学院
13991,用户30093,2020/3/1 17:27,2020/4/21 13:19,2,0,"2,362.20",广东农工商职业技术学院
13992,用户30094,2020/3/1 17:27,2020/4/20 9:24,1,0,"1,457.25",广东农工商职业技术学院
13993,用户30095,2020/3/1 17:27,2020/4/24 21:51,1,0,"1,113.68",广东农工商职业技术学院
13994,用户30096,2020/3/1 17:27,2020/4/20 9:43,1,0,"4,218.48",广东农工商职业技术学院
13995,用户30097,2020/3/1 17:27,2020/6/12 16:04,2,0,"1,925.83",广东农工商职业技术学院
13996,用户30098,2020/3/1 17:27,2020/3/8 21:35,1,0,756.93,广东农工商职业技术学院
13997,用户30099,2020/3/1 17:27,2020/5/6 16:23,1,0,"1,989.05",广东农工商职业技术学院
13998,用户30092,2020/3/1 17:27,2020/4/3 8:56,1,0,"1,028.80",广东农工商职业技术学院
13999,用户30085,2020/3/1 17:27,2020/3/1 17:27,1,1,0,广东农工商职业技术学院
14000,用户30086,2020/3/1 17:27,2020/4/21 0:50,1,0,"2,348.33",广东农工商职业技术学院
14001,用户30087,2020/3/1 17:27,2020/5/31 9:29,4,0,"6,897.82",广东农工商职业技术学院
14002,用户30088,2020/3/1 17:27,2020/3/1 20:56,1,0,486.82,广东农工商职业技术学院
14003,用户30089,2020/3/1 17:27,2020/4/20 12:32,1,0,835.97,广东农工商职业技术学院
14004,用户30090,2020/3/1 17:27,2020/5/4 10:59,1,0,"1,201.25",广东农工商职业技术学院
14005,用户30091,2020/3/1 17:27,2020/4/11 18:54,1,0,"1,787.80",广东农工商职业技术学院
14006,用户30084,2020/3/1 17:27,2020/4/20 8:54,1,0,"2,084.77",广东农工商职业技术学院
14007,用户30083,2020/3/1 17:27,2020/3/1 17:27,0,0,128.07,0
14008,用户30082,2020/3/1 17:16,2020/5/3 16:40,3,0,700.3,0
14009,用户30081,2020/3/1 17:15,2020/5/6 20:42,3,0,"1,304.37",0
14010,用户30080,2020/3/1 17:15,2020/3/1 17:17,1,0,51.15,0
14011,用户30079,2020/3/1 17:14,2020/4/15 17:26,1,0,"3,675.13",岭南师范学院
14012,用户30078,2020/3/1 17:13,2020/3/1 17:13,0,0,15.65,0
14013,用户30073,2020/3/1 17:07,2020/3/29 23:17,1,0,2.03,岭南师范学院
14014,用户30074,2020/3/1 17:07,2020/4/12 21:21,1,0,183.07,岭南师范学院
14015,用户30075,2020/3/1 17:07,2020/3/1 17:07,1,0,0,岭南师范学院
14016,用户30076,2020/3/1 17:07,2020/3/1 17:07,1,0,0,岭南师范学院
14017,用户30077,2020/3/1 17:07,2020/4/2 17:32,1,0,108.77,岭南师范学院
14018,用户30071,2020/3/1 17:07,2020/4/13 20:05,1,0,"4,115.73",岭南师范学院
14019,用户30072,2020/3/1 17:07,2020/4/14 16:38,1,0,687.05,岭南师范学院
14020,用户30066,2020/3/1 17:07,2020/5/18 15:48,1,0,742.1,岭南师范学院
14021,用户30067,2020/3/1 17:07,2020/5/22 20:11,1,0,"1,382.02",岭南师范学院
14022,用户30068,2020/3/1 17:07,2020/4/27 16:51,1,0,"2,483.12",岭南师范学院
14023,用户30069,2020/3/1 17:07,2020/6/16 17:17,1,0,296.2,岭南师范学院
14024,用户30070,2020/3/1 17:07,2020/4/14 15:02,1,0,"1,879.87",岭南师范学院
14025,用户30063,2020/3/1 17:07,2020/4/15 10:25,1,0,"1,095.78",岭南师范学院
14026,用户30064,2020/3/1 17:07,2020/3/30 15:44,1,0,534.32,岭南师范学院
14027,用户30057,2020/3/1 17:07,2020/5/21 11:30,1,0,"2,708.67",岭南师范学院
14028,用户30058,2020/3/1 17:07,2020/6/16 17:19,1,0,"4,778.97",岭南师范学院
14029,用户30059,2020/3/1 17:07,2020/4/13 20:43,1,0,"1,000.32",岭南师范学院
14030,用户30060,2020/3/1 17:07,2020/4/13 22:02,1,0,823.8,岭南师范学
14031,用户30061,2020/3/1 17:07,2020/4/12 23:38,1,0,345.35,岭南师范学院
14032,用户30062,2020/3/1 17:07,2020/3/1 17:07,1,0,0,岭南师范学院
14033,用户30056,2020/3/1 16:52,2020/4/13 17:35,1,0,"3,349.15",四川水利职业技术学院
14034,用户30055,2020/3/1 16:52,2020/4/13 15:57,1,0,"2,933.07",四川水利职业技术学院
14035,用户30051,2020/3/1 16:51,2020/3/8 20:32,1,0,284.27,四川水利职业技术学院
14036,用户30052,2020/3/1 16:51,2020/4/13 1:22,1,0,132.93,四川水利职业技术学院
14037,用户30053,2020/3/1 16:51,2020/4/13 8:49,1,0,884.18,四川水利职业技术学院
14038,用户30054,2020/3/1 16:51,2020/6/17 2:33,1,0,618.68,四川水利职业技术学院
14039,用户30050,2020/3/1 16:48,2020/6/9 10:15,2,0,363,四川水利职业技术学院
14040,用户30047,2020/3/1 16:48,2020/6/11 12:16,1,0,63.63,四川水利职业技术学院
14041,用户30048,2020/3/1 16:48,2020/4/24 13:09,1,0,"1,171.88",四川水利职业技术学院
14042,用户30049,2020/3/1 16:48,2020/3/7 10:55,1,0,4.6,四川水利职业技术学院
14043,用户30040,2020/3/1 16:48,2020/3/1 16:48,1,0,0,四川水利职业技术学院
14044,用户30041,2020/3/1 16:48,2020/3/6 9:09,1,0,7.48,四川水利职业技术学院
14045,用户30042,2020/3/1 16:48,2020/6/8 15:01,1,0,"1,450.82",四川水利职业技术学院
14046,用户30043,2020/3/1 16:48,2020/3/31 21:38,1,0,600.83,四川水利职业技术学院
14047,用户30044,2020/3/1 16:48,2020/4/12 21:39,1,0,621.9,四川水利职业技术学院
14048,用户30045,2020/3/1 16:48,2020/3/6 8:56,1,0,49.05,四川水利职业技术学院
14049,用户30046,2020/3/1 16:48,2020/4/12 18:37,1,0,"1,342.52",四川水利职业技术学院
14050,用户30036,2020/3/1 16:48,2020/3/2 17:51,1,0,0.43,四川水利职业技术学院
14051,用户30037,2020/3/1 16:48,2020/3/2 17:49,1,0,443.18,四川水利职业技术学院
14052,用户30038,2020/3/1 16:48,2020/4/10 15:32,1,0,56.93,四川水利职业技术学院
14053,用户30039,2020/3/1 16:48,2020/4/12 21:53,1,0,"1,206.90",四川水利职业技术学院
14054,用户30032,2020/3/1 16:48,2020/4/12 21:22,1,0,460.42,四川水利职业技术学院
14055,用户30033,2020/3/1 16:48,2020/6/16 12:25,1,0,589.17,四川水利职业技术学院
14056,用户30034,2020/3/1 16:48,2020/3/7 12:15,1,0,85.57,四川水利职业技术学院
14057,用户30035,2020/3/1 16:48,2020/3/8 18:17,1,0,481.43,四川水利职业技术学院
14058,用户30026,2020/3/1 16:48,2020/6/9 14:38,2,0,"5,003.48",四川水利职业技术学院
14059,用户30027,2020/3/1 16:48,2020/3/29 14:06,2,0,180.03,四川水利职业技术学院
14060,用户30028,2020/3/1 16:48,2020/6/9 21:00,1,0,"2,102.20",四川水利职业技术学院
14061,用户30029,2020/3/1 16:48,2020/4/24 9:25,1,0,550.45,四川水利职业技术学院
14062,用户30030,2020/3/1 16:48,2020/3/15 22:28,1,0,946.97,四川水利职业技术学院
14063,用户30031,2020/3/1 16:48,2020/4/13 9:30,1,0,778.82,四川水利职业技术学院
14064,用户30023,2020/3/1 16:48,2020/3/1 16:48,1,0,0,四川水利职业技术学院
14065,用户30024,2020/3/1 16:48,2020/5/23 9:13,1,0,461.33,四川水利职业技术学院
14066,用户30025,2020/3/1 16:48,2020/5/9 10:07,1,0,376.27,四川水利职业技术学院
14067,用户30016,2020/3/1 16:48,2020/3/2 19:07,1,0,396.87,四川水利职业技术学院
14068,用户30017,2020/3/1 16:48,2020/3/1 16:48,1,0,0,四川水利职业技术学院
14069,用户30018,2020/3/1 16:48,2020/6/8 14:52,1,0,112.32,四川水利职业技术学院
14070,用户30019,2020/3/1 16:48,2020/4/12 18:47,1,0,328.77,四川水利职业技术学院
14071,用户30020,2020/3/1 16:48,2020/3/6 19:04,1,0,39.9,四川水利职业技术学院
14072,用户30021,2020/3/1 16:48,2020/6/12 12:37,2,0,"7,081.25",四川水利职业技术学院
14073,用户30022,2020/3/1 16:48,2020/3/6 9:00,1,0,63.47,四川水利职业技术学院
14074,用户30013,2020/3/1 16:48,2020/3/7 13:38,1,0,282.83,四川水利职业技术学院
14075,用户30014,2020/3/1 16:48,2020/3/7 13:32,1,0,381.08,四川水利职业技术学院
14076,用户30015,2020/3/1 16:48,2020/4/12 21:10,1,0,574.63,四川水利职业技术学院
14077,用户30008,2020/3/1 16:48,2020/4/12 18:29,1,0,244.03,四川水利职业技术学院
14078,用户30009,2020/3/1 16:48,2020/4/12 17:58,1,0,226.97,四川水利职业技术学院
14079,用户30010,2020/3/1 16:48,2020/4/11 19:11,1,0,679.32,四川水利职业技术学院
14080,用户30011,2020/3/1 16:48,2020/3/2 12:05,1,0,191.77,四川水利职业技术学院
14081,用户30012,2020/3/1 16:48,2020/6/13 15:36,1,0,"2,788.53",四川水利职业技术学院
14082,用户30002,2020/3/1 16:48,2020/3/6 11:28,1,0,68.42,四川水利职业技术学院
14083,用户30003,2020/3/1 16:48,2020/4/7 15:07,1,0,8.5,四川水利职业技术学院
14084,用户30004,2020/3/1 16:48,2020/6/13 14:01,2,0,612.95,四川水利职业技术学院
14085,用户30005,2020/3/1 16:48,2020/6/8 14:42,1,0,135.07,四川水利职业技术学院
14086,用户30006,2020/3/1 16:48,2020/6/9 22:49,1,0,269.22,四川水利职业技术学院
14087,用户30007,2020/3/1 16:48,2020/6/17 15:15,2,0,"5,010.47",四川水利职业技术学院
14088,用户29999,2020/3/1 16:48,2020/6/16 14:06,1,0,519.7,四川水利职业技术学院
14089,用户30000,2020/3/1 16:48,2020/4/12 22:53,1,0,128.97,四川水利职业技术学院
14090,用户30001,2020/3/1 16:48,2020/3/6 10:55,1,0,128.72,四川水利职业技术学院
14091,用户29992,2020/3/1 16:48,2020/6/8 15:08,1,0,909.8,四川水利职业技术学院
14092,用户29993,2020/3/1 16:48,2020/3/15 12:48,1,0,4.85,四川水利职业技术学院
14093,用户29994,2020/3/1 16:48,2020/4/5 19:12,1,0,812.57,四川水利职业技术学院
14094,用户29995,2020/3/1 16:48,2020/6/11 15:06,2,0,233.05,四川水利职业技术学院
14095,用户29996,2020/3/1 16:48,2020/3/27 10:47,1,0,238.05,四川水利职业技术学院
14096,用户29997,2020/3/1 16:48,2020/6/11 16:09,1,0,622.35,四川水利职业技术学院
14097,用户29998,2020/3/1 16:48,2020/4/8 14:15,1,0,346.38,四川水利职业技术学院
14098,用户29988,2020/3/1 16:48,2020/6/9 9:23,2,0,264.42,四川水利职业技术学院
14099,用户29989,2020/3/1 16:48,2020/6/12 14:33,1,0,671.25,四川水利职业技术学院
14100,用户29990,2020/3/1 16:48,2020/6/13 19:17,2,0,"2,961.07",四川水利职业技术学院
14101,用户29991,2020/3/1 16:48,2020/6/8 14:45,1,0,108.12,四川水利职业技术学院
14102,用户29984,2020/3/1 16:48,2020/3/2 17:19,1,0,238.85,四川水利职业技术学院
14103,用户29985,2020/3/1 16:48,2020/6/16 11:47,1,0,776.02,四川水利职业技术学院
14104,用户29986,2020/3/1 16:48,2020/4/20 1:09,1,0,307.18,四川水利职业技术学院
14105,用户29987,2020/3/1 16:48,2020/6/15 17:57,2,0,"3,292.40",四川水利职业技术学院
14106,用户29977,2020/3/1 16:48,2020/6/11 18:38,1,0,196.68,四川水利职业技术学院
14107,用户29978,2020/3/1 16:48,2020/4/12 20:02,1,0,68.18,四川水利职业技术学院
14108,用户29979,2020/3/1 16:48,2020/4/12 23:15,1,0,229.17,四川水利职业技术学院
14109,用户29980,2020/3/1 16:48,2020/3/1 16:48,1,0,0,四川水利职业技术学院
14110,用户29981,2020/3/1 16:48,2020/4/10 21:17,1,0,230.05,四川水利职业技术学院
14111,用户29982,2020/3/1 16:48,2020/3/20 8:50,1,0,346.73,四川水利职业技术学院
14112,用户29983,2020/3/1 16:48,2020/3/6 12:34,1,0,21.2,四川水利职业技术学院
14113,用户29974,2020/3/1 16:48,2020/4/13 0:33,1,0,55.18,四川水利职业技术学院
14114,用户29975,2020/3/1 16:48,2020/3/8 17:57,1,0,34.82,四川水利职业技术学院
14115,用户29976,2020/3/1 16:48,2020/3/2 14:02,1,0,2.12,四川水利职业技术学院
14116,用户29968,2020/3/1 16:48,2020/4/13 9:28,1,0,371.67,四川水利职业技术学院
14117,用户29969,2020/3/1 16:48,2020/6/14 2:31,1,0,"1,789.53",四川水利职业技术学院
14118,用户29970,2020/3/1 16:48,2020/4/12 18:58,1,0,"1,436.17",四川水利职业技术学院
14119,用户29971,2020/3/1 16:48,2020/6/12 13:16,1,0,167.7,四川水利职业技术学院
14120,用户29972,2020/3/1 16:48,2020/4/8 13:14,1,0,"1,812.72",四川水利职业技术学院
14121,用户29973,2020/3/1 16:48,2020/6/8 15:11,1,0,28.35,四川水利职业技术学院
14122,用户29963,2020/3/1 16:48,2020/6/15 13:40,1,0,587.05,四川水利职业技术学院
14123,用户29964,2020/3/1 16:48,2020/4/14 17:03,2,0,362.98,四川水利职业技术学院
14124,用户29965,2020/3/1 16:48,2020/4/14 17:13,1,0,"1,726.62",四川水利职业技术学院
14125,用户29966,2020/3/1 16:48,2020/3/27 10:47,1,0,228.88,四川水利职业技术学院
14126,用户29967,2020/3/1 16:48,2020/4/18 9:46,1,0,"1,304.45",四川水利职业技术学院
14127,用户29960,2020/3/1 16:48,2020/5/27 18:13,2,0,574.9,四川水利职业技术学院
14128,用户29961,2020/3/1 16:48,2020/3/2 13:57,1,0,3.08,四川水利职业技术学院
14129,用户29962,2020/3/1 16:48,2020/5/13 15:10,1,0,440.28,四川水利职业技术学院
14130,用户29959,2020/3/1 16:39,2020/6/5 10:16,1,0,968.38,贵州理工学院
14131,用户29958,2020/3/1 16:38,2020/4/26 11:18,3,0,"1,914.63",0
14132,用户29957,2020/3/1 16:38,2020/5/30 12:44,1,0,14.57,贵州理工学院
14133,用户29953,2020/3/1 16:38,2020/5/8 14:47,1,0,"1,141.32",贵州理工学院
14134,用户29954,2020/3/1 16:38,2020/4/5 15:34,1,0,123.9,贵州理工学院
14135,用户29955,2020/3/1 16:38,2020/3/8 12:26,1,0,7.53,贵州理工学院
14136,用户29956,2020/3/1 16:38,2020/5/11 14:35,1,0,"1,053.08",贵州理工学院
14137,用户29952,2020/3/1 16:38,2020/4/11 16:05,1,0,407.27,贵州理工学院
14138,用户29949,2020/3/1 16:38,2020/3/8 12:35,1,0,382.8,贵州理工学院
14139,用户29950,2020/3/1 16:38,2020/3/7 21:47,1,0,225.23,贵州理工学院
14140,用户29951,2020/3/1 16:38,2020/6/12 19:13,1,0,194.53,贵州理工学院
14141,用户29942,2020/3/1 16:38,2020/5/11 10:42,1,0,461.05,贵州理工学院
14142,用户29943,2020/3/1 16:38,2020/3/2 20:07,1,0,456.1,贵州理工学院
14143,用户29944,2020/3/1 16:38,2020/6/12 9:20,1,0,243.3,贵州理工学院
14144,用户29945,2020/3/1 16:38,2020/3/2 19:37,1,0,617.32,贵州理工学院
14145,用户29946,2020/3/1 16:38,2020/5/28 12:44,2,0,352.47,贵州理工学院
14146,用户29947,2020/3/1 16:38,2020/5/30 18:55,2,0,670.77,贵州理工学院
14147,用户29948,2020/3/1 16:38,2020/3/16 10:07,1,0,486.03,贵州理工学院
14148,用户29940,2020/3/1 16:38,2020/3/2 11:12,1,0,223.13,贵州理工学院
14149,用户29941,2020/3/1 16:38,2020/6/16 12:28,4,0,"14,107.20",贵州理工学院
14150,用户29933,2020/3/1 16:38,2020/5/6 13:53,3,0,732.75,贵州理工学院
14151,用户29934,2020/3/1 16:38,2020/4/7 15:04,3,0,"1,067.55",贵州理工学院
14152,用户29935,2020/3/1 16:38,2020/6/4 9:02,1,0,615.27,贵州理工学院
14153,用户29936,2020/3/1 16:38,2020/3/2 15:47,1,0,530.75,贵州理工学院
14154,用户29937,2020/3/1 16:38,2020/5/4 18:45,3,0,600.92,贵州理工学院
14155,用户29938,2020/3/1 16:38,2020/6/4 19:16,1,0,537.58,贵州理工学院
14156,用户29939,2020/3/1 16:38,2020/6/5 16:01,1,0,"1,843.75",贵州理工学院
14157,用户29930,2020/3/1 16:38,2020/5/12 13:41,1,0,784.33,贵州理工学院
14158,用户29931,2020/3/1 16:38,2020/5/17 15:06,1,0,337.88,贵州理工学院
14159,用户29932,2020/3/1 16:38,2020/5/8 16:25,7,2,735.2,贵州理工学院
14160,用户29925,2020/3/1 16:38,2020/4/11 19:54,1,0,"2,326.67",贵州理工学院
14161,用户29926,2020/3/1 16:38,2020/4/29 9:37,1,0,340.25,贵州理工学院
14162,用户29927,2020/3/1 16:38,2020/6/4 23:19,1,0,523.92,贵州理工学院
14163,用户29928,2020/3/1 16:38,2020/4/13 13:46,1,0,"1,007.08",贵州理工学院
14164,用户29929,2020/3/1 16:38,2020/3/2 10:40,4,0,555.12,贵州理工学院
14165,用户29919,2020/3/1 16:38,2020/4/1 8:13,1,0,383.83,贵州理工学院
14166,用户29920,2020/3/1 16:38,2020/3/8 19:00,1,0,"1,313.62",贵州理工学院
14167,用户29921,2020/3/1 16:38,2020/4/23 10:45,1,0,"2,841.60",贵州理工学院
14168,用户29922,2020/3/1 16:38,2020/4/11 22:44,1,0,191.8,贵州理工学院
14169,用户29923,2020/3/1 16:38,2020/4/11 15:19,1,0,520.2,贵州理工学院
14170,用户29924,2020/3/1 16:38,2020/5/9 20:47,3,0,896.82,贵州理工学院
14171,用户29917,2020/3/1 16:38,2020/4/5 16:43,1,0,468.15,贵州理工学院
14172,用户29918,2020/3/1 16:38,2020/5/6 14:11,5,0,408.92,贵州理工学院
14173,用户29916,2020/3/1 16:36,2020/5/7 11:02,4,0,"6,005.57",0
14174,用户29915,2020/3/1 16:36,2020/3/1 16:36,0,0,7.12,0
14175,用户29914,2020/3/1 16:33,2020/3/8 10:14,1,0,"1,006.37",0
14176,用户29913,2020/3/1 16:30,2020/3/1 16:31,0,0,0.82,0
14177,用户29912,2020/3/1 16:24,2020/3/1 16:56,0,0,344.38,0
14178,用户29911,2020/3/1 16:20,2020/3/1 16:20,1,0,15.65,0
14179,用户29910,2020/3/1 16:17,2020/3/1 16:17,0,0,0,0
14180,用户29909,2020/3/1 16:15,2020/3/1 23:54,1,0,196.73,0
14181,用户29908,2020/3/1 16:13,2020/3/1 16:13,1,0,239.77,0
14182,用户29907,2020/3/1 16:06,2020/5/8 13:01,2,0,594.95,0
14183,用户29906,2020/3/1 16:05,2020/6/10 22:05,2,0,827.3,0
14184,用户29905,2020/3/1 16:04,2020/3/26 11:02,1,0,608.77,0
14185,用户29904,2020/3/1 16:02,2020/4/27 22:51,2,0,6.95,0
14186,用户29903,2020/3/1 15:57,2020/3/1 15:57,1,0,0,0
14187,用户29902,2020/3/1 15:45,2020/3/19 13:34,4,0,"1,566.48",0
14188,用户29901,2020/3/1 15:42,2020/3/21 11:28,2,0,173.23,0
14189,用户29900,2020/3/1 15:38,2020/3/4 20:20,0,0,375.98,0
14190,用户29899,2020/3/1 15:31,2020/3/1 15:31,1,0,0.7,0
14191,用户29898,2020/3/1 15:27,2020/3/1 15:27,0,0,3.82,0
14192,用户29897,2020/3/1 15:27,2020/3/1 15:27,0,0,0,0
14193,用户29896,2020/3/1 15:27,2020/3/1 15:27,0,0,5.03,0
14194,用户29895,2020/3/1 15:27,2020/4/23 12:01,2,0,27.98,0
14195,用户29894,2020/3/1 15:23,2020/4/19 21:09,2,0,209.55,0
14196,用户29893,2020/3/1 15:18,2020/3/1 15:19,0,0,0.98,0
14197,用户29892,2020/3/1 15:13,2020/3/6 14:58,3,0,9.32,0
14198,用户29891,2020/3/1 15:11,2020/6/1 13:47,3,0,"1,315.95",0
14199,用户29890,2020/3/1 15:09,2020/5/3 13:53,2,0,"1,457.57",0
14200,用户29889,2020/3/1 15:07,2020/3/1 15:07,0,0,0,0
14201,用户29888,2020/3/1 15:06,2020/5/7 20:19,1,0,"4,723.28",0
14202,用户29887,2020/3/1 15:05,2020/3/1 15:05,0,0,0.45,0
14203,用户29886,2020/3/1 14:57,2020/3/1 15:02,0,0,0,0
14204,用户29885,2020/3/1 14:53,2020/3/1 14:53,0,0,0,0
14205,用户29884,2020/3/1 14:48,2020/3/20 14:48,1,0,802.63,0
14206,用户29883,2020/3/1 14:42,2020/4/21 8:16,2,0,"4,312.58",0
14207,用户29882,2020/3/1 14:35,2020/4/23 20:12,1,0,288.05,0
14208,用户29881,2020/3/1 14:29,2020/5/4 12:56,1,0,"4,592.07",0
14209,用户29880,2020/3/1 14:29,2020/4/23 18:05,1,0,474.97,0
14210,用户29879,2020/3/1 14:25,2020/3/1 19:08,0,0,387.72,0
14211,用户29878,2020/3/1 14:22,2020/4/20 20:37,1,0,414.63,0
14212,用户29877,2020/3/1 14:14,2020/3/1 14:14,1,0,299.32,0
14213,用户29876,2020/3/1 14:12,2020/3/30 15:21,3,0,"3,497.83",0
14214,用户29875,2020/3/1 14:03,2020/3/1 14:03,0,0,1,0
14215,用户29874,2020/3/1 13:59,2020/3/1 13:59,1,0,0.47,0
14216,用户29873,2020/3/1 13:58,2020/6/15 10:45,1,0,336.07,0
14217,用户29872,2020/3/1 13:54,2020/3/28 22:06,3,0,289.05,0
14218,用户29871,2020/3/1 13:40,2020/3/7 14:57,1,0,"1,580.62",0
14219,用户29870,2020/3/1 13:38,2020/3/1 13:38,0,0,0.3,0
14220,用户29869,2020/3/1 13:35,2020/3/1 13:35,1,0,0,0
14221,用户29868,2020/3/1 13:34,2020/5/5 12:41,3,0,"4,956.65",0
14222,用户29867,2020/3/1 13:33,2020/3/1 13:33,0,0,42.6,0
14223,用户29866,2020/3/1 13:29,2020/5/2 11:04,6,0,"3,747.38",0
14224,用户29865,2020/3/1 13:26,2020/4/25 9:01,0,0,97.62,0
